time,ax,ay,az,gx,gy,gz
10854.0,0.5368,0.5898,0.5904,11.944,-36.534,112.296
10867.0,0.5445,0.5635,0.5675,12.654,-37.488,114.891
10880.0,0.5644,0.5464,0.5353,13.135,-36.037,115.433
10893.0,0.591,0.5481,0.5268,11.013,-32.9,116.433
10906.0,0.5932,0.54,0.5292,10.165,-31.213,118.441
10919.0,0.5947,0.5181,0.5196,8.303,-30.389,121.174
10932.0,0.601,0.4658,0.5125,6.272,-28.831,124.762
10945.0,0.6118,0.418,0.5135,6.41,-28.16,127.052
10958.0,0.6265,0.3763,0.5064,6.142,-27.434,126.96
10971.0,0.6295,0.3649,0.5132,9.593,-26.938,125.288
10984.0,0.6289,0.3719,0.5078,9.287,-26.511,124.265
10997.0,0.6273,0.358,0.4917,8.936,-27.152,125.853
11010.0,0.6363,0.3142,0.4856,5.455,-27.526,128.006
11023.0,0.65,0.2401,0.4783,3.631,-28.457,128.357
11036.0,0.6772,0.2037,0.4507,4.982,-27.976,126.586
11049.0,0.6988,0.198,0.4297,6.471,-26.442,124.891
11062.0,0.716,0.1809,0.4112,5.73,-24.19,124.029
11075.0,0.7141,0.1456,0.4097,5.119,-22.831,122.097
11088.0,0.7113,0.1069,0.3958,5.341,-21.121,120.304
11101.0,0.6981,0.0522,0.385,5.097,-19.976,118.975
11114.0,0.7038,-0.0049,0.3843,5.768,-18.64,117.571
11127.0,0.7236,-0.0635,0.3584,4.715,-18.014,113.907
11140.0,0.7575,-0.1055,0.3393,3.852,-14.931,109.365
11153.0,0.7902,-0.1611,0.331,0.661,-11.137,103.143
11166.0,0.7955,-0.2203,0.3471,-3.369,-7.747,94.983
11179.0,0.7992,-0.276,0.3224,-1.033,-4.404,86.655
11192.0,0.8017,-0.3163,0.3452,1.86,-0.709,76.601
11205.0,0.8098,-0.3446,0.3772,3.516,-0.205,65.945
11218.0,0.8198,-0.364,0.3695,10.265,0.535,55.991
11231.0,0.8338,-0.3671,0.3959,15.952,1.879,46.113
11244.0,0.8596,-0.3461,0.4113,20.333,2.825,35.227
11257.0,0.8664,-0.2994,0.4197,22.807,5.298,25.51
11270.0,0.8648,-0.2638,0.4496,23.234,7.352,17.273
11283.0,0.8824,-0.2022,0.4709,20.196,6.909,12.624
11296.0,0.8866,-0.1919,0.4749,15.929,5.734,10.38
11309.0,0.8922,-0.1902,0.4731,15.249,4.184,7.716
11322.0,0.8983,-0.158,0.4655,17.287,3.802,5.494
11335.0,0.9116,-0.1021,0.4748,15.959,3.726,4.815
11348.0,0.9145,-0.0881,0.4649,8.051,2.993,5.334
11361.0,0.8919,-0.0983,0.451,2.776,3.337,6.899
11374.0,0.8856,-0.131,0.4606,-1.674,2.092,7.013
11387.0,0.894,-0.1384,0.4433,0.555,1.543,6.296
11400.0,0.8822,-0.1335,0.4563,-0.262,1.657,5.51
11413.0,0.8742,-0.1555,0.458,1.478,-0.182,3.991
11426.0,0.8778,-0.1245,0.4489,5.99,-0.847,2.7
11439.0,0.8808,-0.0886,0.4441,4.921,-1.137,2.784
11452.0,0.8829,-0.0825,0.4334,1.547,-0.602,3.876
11465.0,0.8848,-0.0983,0.4312,-0.575,0.253,3.907
11478.0,0.8802,-0.1036,0.4224,-2.293,0.94,3.449
11491.0,0.8687,-0.1119,0.4278,-3.781,1.344,3.678
11504.0,0.8717,-0.1211,0.4334,-3.499,0.924,3.304
11517.0,0.8805,-0.1295,0.4232,-4.064,0.634,2.128
11530.0,0.8773,-0.1316,0.4169,-2.881,1.054,1.502
11543.0,0.8739,-0.1243,0.4162,-2.361,1.596,0.426
11556.0,0.8742,-0.1196,0.4099,-2.568,2.955,-0.223
11569.0,0.8693,-0.1204,0.4268,-2.949,3.741,-1.025
11582.0,0.8679,-0.1254,0.4273,-3.949,3.604,-2.002
11595.0,0.8641,-0.139,0.4342,-3.804,3.375,-2.903
11608.0,0.8675,-0.151,0.4357,-1.27,2.528,-3.872
11621.0,0.8787,-0.1349,0.4401,2.356,2.39,-4.941
11634.0,0.8861,-0.1011,0.4359,3.486,2.589,-5.612
11647.0,0.8891,-0.0798,0.4369,1.631,3.505,-5.361
11660.0,0.8864,-0.0754,0.4438,-1.117,3.978,-4.979
11673.0,0.8809,-0.0785,0.4505,-2.125,3.52,-4.689
11686.0,0.879,-0.0792,0.4517,-1.911,2.337,-3.941
11699.0,0.8809,-0.0732,0.4378,-1.14,1.436,-2.811
11712.0,0.8929,-0.0663,0.4357,-1.27,1.245,-1.841
11725.0,0.8977,-0.0648,0.4276,-3.423,2.26,-1.391
11738.0,0.8906,-0.0826,0.4317,-5.491,3.459,-1.368
11751.0,0.8812,-0.099,0.446,-4.361,4.131,-1.689
11764.0,0.8765,-0.0913,0.4582,-1.117,3.932,-2.635
11777.0,0.8712,-0.0673,0.4611,0.394,3.23,-2.773
11790.0,0.866,-0.0491,0.4583,-0.331,2.039,-2.04
11803.0,0.8634,-0.0475,0.4483,-2.506,0.955,-0.574
11816.0,0.8774,-0.0651,0.4375,-4.354,0.253,0.647
11829.0,0.896,-0.0879,0.4276,-4.339,0.963,0.639
11842.0,0.8956,-0.0961,0.4173,-3.209,2.581,-0.46
11855.0,0.8767,-0.0938,0.4337,-1.987,3.81,-1.208
11868.0,0.8679,-0.0807,0.4384,-0.14,3.711,-1.513
11881.0,0.873,-0.0717,0.4384,-0.14,3.573,-1.567
11894.0,0.8769,-0.0724,0.4477,-0.102,3.81,-0.887
11907.0,0.8814,-0.0729,0.4452,-0.209,3.947,-0.544
11920.0,0.8773,-0.0775,0.4489,-1.033,4.283,-0.216
11933.0,0.867,-0.0914,0.4573,-1.453,3.405,-0.322
11946.0,0.8686,-0.0989,0.4623,-0.239,2.413,-0.918
11959.0,0.8662,-0.0957,0.4578,1.562,1.39,-1.254
11972.0,0.8708,-0.0795,0.4495,3.028,0.596,-1.483
11985.0,0.8786,-0.0623,0.4438,3.303,0.199,-0.88
11998.0,0.8801,-0.0537,0.4396,2.257,0.757,0.357
12011.0,0.882,-0.0593,0.4326,0.539,1.604,1.716
12024.0,0.8723,-0.0773,0.4378,-0.438,1.772,3.075
12037.0,0.8818,-0.0886,0.4357,-1.59,2.68,2.502
12050.0,0.8783,-0.0977,0.4303,-1.163,3.734,1.929
12063.0,0.8531,-0.1128,0.4478,0.929,3.36,0.807
12076.0,0.8498,-0.1139,0.4412,6.486,1.344,0.067
12089.0,0.8603,-0.1007,0.4254,9.7,0.68,-0.269
12102.0,0.8729,-0.0969,0.4263,9.135,0.993,-0.536
12115.0,0.8712,-0.1078,0.4173,9.127,2.169,-1.62
12128.0,0.8524,-0.0958,0.4257,9.562,2.306,-2.803
12141.0,0.8689,-0.0662,0.4121,7.86,2.077,-2.154
12154.0,0.8918,-0.0526,0.4016,1.379,3.718,-0.635
12167.0,0.8896,-0.0679,0.4038,-6.934,6.337,0.113
12180.0,0.8836,-0.0975,0.4114,-11.598,8.703,-0.154
12193.0,0.8701,-0.1113,0.429,-11.751,10.047,-0.987
12206.0,0.8671,-0.1083,0.4388,-9.873,10.138,-1.597
12219.0,0.8719,-0.1025,0.4521,-8.293,9.909,-1.513
12232.0,0.87,-0.1071,0.4633,-7.705,9.176,-1.315
12245.0,0.8637,-0.1115,0.4623,-6.354,7.993,-1.506
12258.0,0.8675,-0.1064,0.4613,-4.98,7.062,-1.658
12271.0,0.8696,-0.0978,0.4709,-3.987,6.344,-1.758
12284.0,0.8739,-0.105,0.4711,-4.201,5.81,-2.116
12297.0,0.8715,-0.1058,0.4682,-2.522,5.848,-2.368
12310.0,0.8654,-0.1027,0.4728,-0.575,5.153,-2.758
12323.0,0.8684,-0.0914,0.4713,0.6,4.65,-3.154
12336.0,0.877,-0.0853,0.4694,1.234,4.596,-3.582
12349.0,0.8741,-0.082,0.4776,2.104,4.772,-3.91
12362.0,0.869,-0.0776,0.4895,3.547,4.1,-4.139
12375.0,0.8643,-0.064,0.4839,5.135,2.879,-3.895
12388.0,0.8628,-0.0509,0.4777,6.036,1.512,-3.2
12401.0,0.8678,-0.0427,0.4678,4.99,0.459,-2.475
12414.0,0.8743,-0.0482,0.4568,3.097,-0.045,-1.864
12427.0,0.8825,-0.0634,0.437,1.119,0.779,-1.758
12440.0,0.8844,-0.0778,0.4383,2.165,1.848,-1.948
12453.0,0.88,-0.0704,0.4402,4.173,2.695,-2.483
12466.0,0.8737,-0.0511,0.4436,4.348,3.444,-2.628
12479.0,0.8653,-0.0479,0.4474,2.043,3.39,-2.086
12492.0,0.8687,-0.0564,0.4462,1.051,2.924,-1.59
