trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
2,testssssssss,165.0,1296,265,1102,291,897,0.0356,-0.3633,-0.9519,-0.308,0.779,0.12
2,testssssssss,178.0,1236,665,1191,765,897,0.04,-0.3599,-0.9528,-0.484,0.65,0.105
2,testssssssss,191.0,970,717,960,589,871,0.0451,-0.395,-0.947,-0.514,0.787,0.067
2,testssssssss,204.0,1065,1146,276,761,1050,0.0405,-0.366,-0.9585,-0.308,0.665,0.151
2,testssssssss,217.0,565,336,401,206,1086,0.0434,-0.3774,-0.9716,-0.155,0.573,0.189
2,testssssssss,230.0,245,756,278,1284,557,0.03,-0.3315,-0.9384,-0.881,0.673,0.052
2,testssssssss,243.0,1179,267,488,254,868,0.0361,-0.3718,-0.9565,-0.377,0.497,0.136
2,testssssssss,256.0,1215,874,431,1224,463,0.0368,-0.354,-0.968,-0.751,0.726,0.059
2,testssssssss,269.0,413,1074,271,637,731,0.038,-0.3594,-0.9411,-0.438,0.589,0.029
2,testssssssss,282.0,925,312,1043,356,496,0.0378,-0.3569,-0.9614,-0.339,0.451,0.166
2,testssssssss,295.0,817,844,774,661,996,0.0432,-0.3657,-0.9519,-0.331,0.573,0.113
2,testssssssss,308.0,443,972,572,971,343,0.038,-0.3638,-0.9524,-0.522,0.734,0.029
2,testssssssss,321.0,432,789,572,283,1274,0.0378,-0.3792,-0.9548,-0.545,0.566,0.029
2,testssssssss,334.0,1054,882,270,414,276,0.0417,-0.3997,-0.969,-0.346,0.779,0.181
2,testssssssss,347.0,1190,1129,720,893,859,0.0412,-0.3872,-0.9719,-0.277,0.573,0.136
2,testssssssss,360.0,1243,1226,847,1014,406,0.0334,-0.3728,-0.9507,-0.163,0.466,0.197
2,testssssssss,373.0,602,1038,622,281,331,0.041,-0.3684,-0.9467,-0.606,0.665,0.12
2,testssssssss,386.0,776,715,1092,743,789,0.04,-0.373,-0.9485,-0.316,0.459,-0.04
2,testssssssss,399.0,243,289,827,231,693,0.0429,-0.3665,-0.9575,-0.652,0.673,0.029
2,testssssssss,412.0,522,283,691,816,488,0.0361,-0.3655,-0.955,-0.583,0.718,0.09
2,testssssssss,425.0,1182,518,805,695,846,0.0376,-0.3606,-0.9594,-0.499,0.673,0.113
2,testssssssss,438.0,940,777,389,1160,520,0.0366,-0.3657,-0.956,-0.545,0.619,0.075
2,testssssssss,451.0,453,1155,558,934,208,0.0334,-0.3638,-0.9636,-0.377,0.573,0.044
2,testssssssss,464.0,1295,1167,741,334,1134,0.0395,-0.3628,-0.9497,-0.361,0.695,0.105
2,testssssssss,477.0,1154,633,947,798,436,0.0407,-0.3689,-0.955,-0.499,0.642,0.097
2,testssssssss,490.0,211,666,646,397,1034,0.0378,-0.365,-0.9524,-0.583,0.726,0.136
2,testssssssss,503.0,754,814,440,1299,418,0.0351,-0.3611,-0.9528,-0.499,0.68,0.136
2,testssssssss,516.0,756,1228,1138,1145,630,0.0346,-0.3667,-0.9538,-0.514,0.589,0.151
2,testssssssss,529.0,1081,779,637,739,846,0.0378,-0.3643,-0.9536,-0.491,0.695,-0.032
2,testssssssss,542.0,1236,460,695,429,1256,0.0393,-0.3655,-0.9609,-0.537,0.726,0.097
2,testssssssss,555.0,347,282,337,452,1248,0.0339,-0.363,-0.9541,-0.468,0.581,0.044
2,testssssssss,568.0,923,660,413,1270,523,0.0383,-0.3684,-0.9516,-0.522,0.566,0.151
2,testssssssss,581.0,972,1289,305,497,465,0.0378,-0.3652,-0.9524,-0.529,0.581,0.174
2,testssssssss,594.0,536,753,644,1185,385,0.0363,-0.3562,-0.9497,-0.659,0.673,0.059
2,testssssssss,607.0,829,559,223,888,671,0.0395,-0.3621,-0.9526,-0.438,0.627,0.082
2,testssssssss,620.0,1073,950,860,1038,1186,0.0336,-0.3643,-0.9582,-0.514,0.68,0.166
2,testssssssss,633.0,310,683,922,205,598,0.0376,-0.3628,-0.9502,-0.484,0.634,0.044
2,testssssssss,646.0,966,246,942,1290,532,0.0354,-0.3652,-0.9548,-0.468,0.665,0.143
2,testssssssss,659.0,1204,693,1130,978,264,0.0358,-0.3618,-0.9533,-0.56,0.604,0.12
2,testssssssss,672.0,531,421,390,540,1000,0.0378,-0.3638,-0.959,-0.491,0.657,-0.002
2,testssssssss,685.0,1300,746,288,394,1266,0.0412,-0.3633,-0.959,-0.484,0.512,0.105
2,testssssssss,698.0,1295,394,738,1248,1286,0.0366,-0.3633,-0.9585,-0.407,0.604,0.166
2,testssssssss,711.0,687,1016,996,550,1168,0.0341,-0.3665,-0.9516,-0.43,0.619,0.174
2,testssssssss,724.0,1239,1009,677,1063,1055,0.0363,-0.3633,-0.957,-0.27,0.657,0.113
2,testssssssss,737.0,408,573,574,517,634,0.0334,-0.3662,-0.9546,-0.468,0.459,0.075
2,testssssssss,750.0,406,600,243,866,294,0.0354,-0.3657,-0.9548,-0.613,0.65,0.075
2,testssssssss,763.0,382,497,1289,863,1226,0.0405,-0.3574,-0.9587,-0.728,0.718,-0.017
2,testssssssss,776.0,997,1096,1027,763,999,0.0407,-0.3594,-0.9543,-0.575,0.657,0.075
2,testssssssss,789.0,287,263,202,846,1072,0.0393,-0.3582,-0.9582,-0.361,0.695,0.174
2,testssssssss,802.0,294,436,658,581,1287,0.0429,-0.3555,-0.9428,-0.308,0.634,0.052
2,testssssssss,815.0,511,829,554,328,961,0.0466,-0.3706,-0.9697,-0.423,0.528,0.12
2,testssssssss,828.0,749,913,741,366,493,0.0371,-0.3682,-0.955,-0.484,0.596,0.013
2,testssssssss,841.0,1138,881,688,314,809,0.0415,-0.3774,-0.9553,-0.186,0.703,0.044
2,testssssssss,854.0,548,433,973,558,839,0.0336,-0.3599,-0.9497,-0.423,0.772,0.052
2,testssssssss,867.0,1116,671,1029,617,1273,0.0229,-0.3626,-0.9406,-0.69,0.757,0.013
2,testssssssss,880.0,342,206,839,253,1155,0.0332,-0.3586,-0.9406,-0.652,0.688,0.006
2,testssssssss,893.0,564,492,1154,596,735,0.0383,-0.3635,-0.9502,-0.468,0.741,0.059
2,testssssssss,906.0,514,280,1109,919,825,0.0424,-0.3572,-0.9528,-0.201,0.558,-0.009
2,testssssssss,919.0,899,1079,852,472,608,0.0407,-0.3606,-0.9538,-0.354,0.505,0.151
2,testssssssss,932.0,388,775,351,398,461,0.0336,-0.3569,-0.955,-0.476,0.52,-0.017
2,testssssssss,945.0,1212,1280,1130,564,719,0.0283,-0.3613,-0.9531,-0.506,0.604,0.181
2,testssssssss,958.0,461,933,840,222,1032,0.0327,-0.3694,-0.955,-0.423,0.596,0.036
2,testssssssss,971.0,463,642,1103,739,1082,0.0356,-0.3647,-0.9519,-0.636,0.749,0.143
2,testssssssss,984.0,355,236,556,307,459,0.0395,-0.3645,-0.9538,-0.713,0.673,-0.002
2,testssssssss,997.0,983,998,1055,233,1050,0.0459,-0.3662,-0.9528,-0.659,0.611,0.097
2,testssssssss,1010.0,250,574,998,498,1146,0.0393,-0.3567,-0.957,-0.476,0.528,0.09
2,testssssssss,1023.0,1127,494,981,1269,1171,0.0349,-0.3662,-0.9568,-0.438,0.566,0.052
2,testssssssss,1036.0,1219,598,498,1276,260,0.03,-0.3616,-0.9543,-0.193,0.436,0.09
2,testssssssss,1049.0,1202,247,1250,1093,207,0.0344,-0.3669,-0.958,-0.369,0.589,0.128
2,testssssssss,1062.0,830,1275,465,1150,993,0.0334,-0.3662,-0.9497,-0.377,0.65,0.059
2,testssssssss,1075.0,1096,999,997,434,464,0.0363,-0.3618,-0.9519,-0.743,0.55,0.097
2,testssssssss,1088.0,1293,808,993,832,326,0.0385,-0.3672,-0.9575,-0.735,0.726,0.082
2,testssssssss,1101.0,768,554,630,666,695,0.0398,-0.3579,-0.9458,-0.453,0.634,0.12
2,testssssssss,1114.0,403,1242,232,994,492,0.0344,-0.3638,-0.9563,-0.491,0.665,-0.002
2,testssssssss,1127.0,269,1040,1228,1025,652,0.0366,-0.3662,-0.9448,-0.522,0.695,0.075
2,testssssssss,1140.0,270,1282,1088,1070,1074,0.0349,-0.366,-0.9553,-0.4,0.528,0.189
2,testssssssss,1153.0,1186,848,957,905,871,0.0368,-0.3616,-0.955,-0.392,0.581,0.159
2,testssssssss,1166.0,289,254,663,994,761,0.0332,-0.3672,-0.955,-0.453,0.65,0.09
2,testssssssss,1179.0,303,1201,409,726,398,0.0339,-0.3633,-0.9536,-0.59,0.642,0.128
2,testssssssss,1192.0,559,627,1089,890,314,0.0388,-0.364,-0.948,-0.499,0.642,0.075
2,testssssssss,1205.0,290,824,644,284,1298,0.0368,-0.3677,-0.9521,-0.552,0.627,-0.002
2,testssssssss,1218.0,623,588,604,381,1034,0.0398,-0.3674,-0.9499,-0.415,0.665,0.105
2,testssssssss,1231.0,381,615,416,711,325,0.038,-0.3621,-0.9546,-0.484,0.528,0.151
2,testssssssss,1244.0,292,771,1050,559,723,0.0358,-0.3628,-0.9543,-0.552,0.65,0.128
2,testssssssss,1257.0,944,1224,665,243,1205,0.0329,-0.3635,-0.9546,-0.407,0.703,0.105
2,testssssssss,1270.0,755,277,945,1064,465,0.0407,-0.3652,-0.957,-0.506,0.802,0.052
2,testssssssss,1283.0,939,660,672,275,282,0.0363,-0.363,-0.9546,-0.59,0.65,0.097
2,testssssssss,1296.0,210,341,370,559,1028,0.038,-0.3701,-0.9565,-0.438,0.535,0.059
2,testssssssss,1309.0,1104,599,479,1205,897,0.0373,-0.3657,-0.9511,-0.384,0.642,-0.04
2,testssssssss,1322.0,582,1116,690,473,512,0.0415,-0.3667,-0.9536,-0.568,0.749,0.013
2,testssssssss,1335.0,383,1143,407,705,699,0.0341,-0.3647,-0.9494,-0.461,0.619,0.189
2,testssssssss,1348.0,777,740,1137,713,1271,0.0378,-0.3665,-0.9521,-0.529,0.596,0.075
2,testssssssss,1361.0,591,979,309,891,426,0.0376,-0.3687,-0.9531,-0.568,0.642,0.097
2,testssssssss,1374.0,493,711,649,468,678,0.0383,-0.3679,-0.9538,-0.56,0.726,0.052
2,testssssssss,1387.0,679,330,416,858,530,0.0341,-0.3652,-0.9492,-0.552,0.757,0.09
2,testssssssss,1400.0,484,1088,706,507,293,0.0336,-0.3677,-0.9541,-0.392,0.665,0.006
2,testssssssss,1413.0,371,714,288,934,1247,0.0373,-0.3638,-0.9502,-0.476,0.589,0.036
2,testssssssss,1426.0,567,663,756,947,595,0.0371,-0.3623,-0.9553,-0.583,0.634,0.059
2,testssssssss,1439.0,507,909,547,212,1236,0.0307,-0.3643,-0.9477,-0.682,0.634,0.029
2,testssssssss,1452.0,1202,1036,1085,417,835,0.038,-0.3652,-0.9555,-0.468,0.543,0.059
2,testssssssss,1465.0,273,277,668,226,602,0.038,-0.3628,-0.9516,-0.369,0.573,0.09
2,testssssssss,1478.0,344,1185,589,1142,1265,0.0346,-0.3652,-0.948,-0.247,0.68,0.105
2,testssssssss,1491.0,1123,394,515,276,430,0.039,-0.3665,-0.955,-0.293,0.589,-0.063
2,testssssssss,1504.0,1227,268,1148,335,827,0.0358,-0.3657,-0.9526,-0.545,0.611,-0.017
2,testssssssss,1517.0,920,820,693,1101,247,0.0366,-0.3594,-0.9516,-0.636,0.512,0.021
2,testssssssss,1530.0,1040,834,1254,966,1297,0.0351,-0.3616,-0.9533,-0.568,0.497,0.052
2,testssssssss,1543.0,1193,641,719,792,374,0.0334,-0.3608,-0.9521,-0.339,0.688,0.197
2,testssssssss,1556.0,1142,224,961,553,768,0.0398,-0.3643,-0.9563,-0.331,0.611,0.09
2,testssssssss,1569.0,928,964,1107,365,1104,0.0393,-0.3718,-0.9609,-0.453,0.665,0.029
2,testssssssss,1582.0,884,245,766,998,690,0.0329,-0.3655,-0.9489,-0.468,0.68,0.12
2,testssssssss,1595.0,1198,1016,776,404,1042,0.0371,-0.3655,-0.9543,-0.537,0.642,0.059
2,testssssssss,1608.0,505,1135,819,796,444,0.0366,-0.3647,-0.9624,-0.613,0.718,0.212
2,testssssssss,1621.0,717,301,729,765,1150,0.0366,-0.3665,-0.9533,-0.407,0.535,0.174
2,testssssssss,1634.0,973,295,246,1263,280,0.0358,-0.3665,-0.9531,-0.14,0.764,0.075
2,testssssssss,1647.0,892,1280,452,992,967,0.0361,-0.363,-0.9494,-0.4,0.642,0.136
2,testssssssss,1660.0,1011,792,548,811,1164,0.0349,-0.3655,-0.966,-0.881,0.535,0.143
2,testssssssss,1673.0,926,837,605,552,775,0.0361,-0.3626,-0.9533,-0.636,0.581,0.128
2,testssssssss,1686.0,293,438,551,609,521,0.0388,-0.3596,-0.9487,-0.423,0.512,0.052
2,testssssssss,1699.0,1240,555,727,616,606,0.0395,-0.3589,-0.9494,-0.201,0.695,0.075
2,testssssssss,1712.0,983,579,613,246,911,0.0376,-0.3618,-0.9467,-0.384,0.55,0.12
2,testssssssss,1725.0,1272,273,729,870,1182,0.0373,-0.3582,-0.9528,-0.499,0.596,0.067
2,testssssssss,1738.0,302,1235,377,631,1230,0.0346,-0.3657,-0.9587,-0.339,0.512,0.258
2,testssssssss,1751.0,226,287,406,620,731,0.0356,-0.3655,-0.9504,-0.56,0.52,0.082
2,testssssssss,1764.0,1076,602,1284,574,550,0.042,-0.3665,-0.9548,-0.354,0.711,0.143
2,testssssssss,1777.0,1003,845,1024,1159,939,0.0358,-0.3696,-0.9575,-0.506,0.65,0.136
2,testssssssss,1790.0,364,953,724,1096,1045,0.0405,-0.3621,-0.9516,-0.43,0.535,0.181
2,testssssssss,1803.0,1140,1144,579,617,774,0.0324,-0.3608,-0.9538,-0.453,0.657,0.09
2,testssssssss,1816.0,714,222,410,975,1028,0.0327,-0.3662,-0.946,-0.575,0.749,0.105
2,testssssssss,1829.0,1078,644,778,962,1229,0.0346,-0.3616,-0.9538,-0.499,0.734,0.181
2,testssssssss,1842.0,666,412,336,1110,1070,0.0366,-0.3635,-0.955,-0.476,0.665,0.097
2,testssssssss,1855.0,1004,639,310,240,1235,0.0358,-0.3645,-0.9494,-0.331,0.68,0.052
2,testssssssss,1868.0,1102,439,560,1070,1244,0.0393,-0.3679,-0.9536,-0.445,0.581,-0.009
2,testssssssss,1881.0,1072,328,1276,725,754,0.0376,-0.3647,-0.956,-0.583,0.642,0.113
2,testssssssss,1894.0,212,1188,492,838,412,0.0354,-0.3652,-0.9492,-0.491,0.573,0.067
2,testssssssss,1907.0,1084,1129,621,770,654,0.0332,-0.3645,-0.9543,-0.506,0.589,0.189
2,testssssssss,1920.0,1203,413,737,294,213,0.0344,-0.3638,-0.9499,-0.522,0.688,0.052
2,testssssssss,1933.0,1009,976,866,835,502,0.0395,-0.365,-0.9604,-0.476,0.65,0.036
2,testssssssss,1946.0,281,1014,576,703,891,0.0974,-0.405,-1.0117,-0.766,0.276,0.204
2,testssssssss,1959.0,579,221,438,787,210,0.0012,-0.3811,-0.9353,0.196,0.802,0.181
2,testssssssss,1972.0,398,913,918,701,256,0.031,-0.3867,-0.9419,0.242,0.97,0.334
2,testssssssss,1985.0,487,307,626,351,673,-0.0193,-0.3435,-0.8442,3.829,2.298,0.433
2,testssssssss,1998.0,427,482,1234,543,796,0.0363,-0.363,-0.9304,2.906,0.611,0.258
2,testssssssss,2011.0,513,590,317,769,386,0.0976,-0.3689,-1.0153,-1.934,-0.404,-0.139
2,testssssssss,2024.0,550,1075,465,286,280,0.0168,-0.2839,-0.8877,0.28,0.879,-0.086
2,testssssssss,2037.0,787,674,515,805,518,0.0532,-0.3853,-1.0009,-2.568,0.237,-0.132
2,testssssssss,2050.0,904,297,214,622,546,0.018,-0.4211,-0.9878,0.814,0.505,0.853
2,testssssssss,2063.0,1233,931,257,899,309,0.0227,-0.4026,-0.9758,0.539,0.23,0.174
2,testssssssss,2076.0,319,803,459,982,1162,0.0483,-0.3367,-0.9619,-0.033,0.581,0.143
2,testssssssss,2089.0,743,354,603,226,992,0.0302,-0.3804,-0.9751,-0.964,0.528,0.128
2,testssssssss,2102.0,1241,1267,1270,606,391,0.038,-0.3777,-0.9343,-0.048,0.81,-0.002
2,testssssssss,2115.0,647,232,1212,1133,970,0.0522,-0.356,-0.967,-0.751,0.634,-0.009
2,testssssssss,2128.0,725,650,733,617,618,0.0427,-0.3586,-0.9541,-0.064,0.772,0.052
2,testssssssss,2141.0,590,757,638,443,1022,0.031,-0.3921,-0.9367,-0.14,0.428,0.136
2,testssssssss,2154.0,426,234,423,329,592,0.0266,-0.3679,-0.9558,-0.354,0.535,0.075
2,testssssssss,2167.0,637,417,1043,729,620,0.0329,-0.3669,-0.9375,-0.003,0.97,0.136
2,testssssssss,2180.0,936,1088,493,1270,942,0.0456,-0.3755,-0.938,0.31,0.932,0.082
2,testssssssss,2193.0,203,344,1221,629,913,0.0427,-0.3616,-0.9257,-1.033,0.932,-0.063
2,testssssssss,2206.0,249,701,766,356,1104,0.0449,-0.3538,-0.9524,-0.522,0.734,-0.116
2,testssssssss,2219.0,797,361,691,1291,683,0.0341,-0.3752,-0.9641,-0.865,0.642,-0.055
2,testssssssss,2232.0,626,876,451,774,434,0.0368,-0.3726,-0.9685,-0.735,0.688,0.143
2,testssssssss,2245.0,401,682,887,1024,870,0.0258,-0.3645,-0.9565,-0.56,0.55,0.174
2,testssssssss,2258.0,741,915,941,853,295,0.0327,-0.3577,-0.9509,-0.881,0.55,0.151
2,testssssssss,2271.0,1109,267,700,677,548,0.0278,-0.3604,-0.9536,-1.209,0.84,0.105
2,testssssssss,2284.0,1255,380,544,588,1095,0.0275,-0.3171,-0.9257,-1.094,0.902,-0.025
2,testssssssss,2297.0,462,595,605,1100,389,0.0324,-0.3579,-0.9389,0.265,0.512,0.25
2,testssssssss,2310.0,1235,1016,1275,732,1131,0.0422,-0.3438,-0.936,0.478,0.489,0.159
2,testssssssss,2323.0,702,800,1124,1225,1056,0.0456,-0.3667,-0.9465,0.028,0.474,0.128
2,testssssssss,2336.0,807,947,581,1258,419,0.0317,-0.365,-0.9402,-0.903,0.749,-0.055
2,testssssssss,2349.0,877,589,729,705,1231,0.0371,-0.3626,-0.9514,-0.575,0.657,0.105
2,testssssssss,2362.0,716,1290,204,812,526,0.03,-0.3604,-0.9536,-0.186,0.512,0.09
2,testssssssss,2375.0,857,956,1186,230,636,0.0293,-0.3687,-0.9458,-0.178,0.466,0.143
2,testssssssss,2388.0,787,482,448,829,1296,0.0253,-0.3606,-0.9487,-0.56,0.619,0.006
2,testssssssss,2401.0,1284,358,378,201,451,0.0407,-0.3647,-0.9546,-0.484,0.474,0.044
2,testssssssss,2414.0,426,761,748,805,270,0.0405,-0.3621,-0.9458,-0.316,0.619,0.12
2,testssssssss,2427.0,659,586,1032,1186,443,0.0395,-0.3623,-0.9455,-0.377,0.665,0.09
2,testssssssss,2440.0,652,589,956,742,888,0.0368,-0.3652,-0.9582,-0.713,0.688,0.082
2,testssssssss,2453.0,685,1021,1258,733,204,0.0102,-0.3843,-0.957,-0.652,0.36,0.181
2,testssssssss,2466.0,516,730,608,841,1186,0.0832,-0.4233,-1.0271,-0.468,0.085,0.22
2,testssssssss,2479.0,388,644,1096,935,1240,0.017,-0.3477,-0.9389,0.249,0.634,0.265
2,testssssssss,2492.0,973,1260,404,1047,420,0.0439,-0.4001,-0.9756,0.036,0.673,0.09
2,testssssssss,2505.0,770,320,678,406,285,0.0378,-0.3745,-0.9402,-0.506,0.772,0.075
2,testssssssss,2518.0,960,1100,619,480,332,0.0544,-0.3726,-0.9597,-0.949,0.848,0.021
2,testssssssss,2531.0,982,638,1238,1022,694,0.0341,-0.3616,-0.9487,-0.476,0.848,-0.002
2,testssssssss,2544.0,836,222,500,688,914,0.0395,-0.3679,-0.9485,-0.255,0.634,0.143
2,testssssssss,2557.0,718,772,973,980,1269,0.0297,-0.3662,-0.9507,-0.163,0.68,0.151
2,testssssssss,2570.0,612,468,1155,1023,333,0.0349,-0.3701,-0.946,-0.27,0.726,0.166
2,testssssssss,2583.0,740,420,988,548,1007,0.0334,-0.3669,-0.9599,-0.476,0.596,0.036
2,testssssssss,2596.0,594,727,916,326,656,0.0393,-0.3633,-0.9543,-0.575,0.543,0.059
2,testssssssss,2609.0,1133,622,770,978,470,0.0376,-0.3633,-0.9531,-0.59,0.543,-0.009
2,testssssssss,2622.0,1031,1224,1063,323,1111,0.0351,-0.366,-0.9492,-0.552,0.489,-0.025
2,testssssssss,2635.0,1257,846,478,317,646,0.0415,-0.365,-0.956,-0.392,0.573,0.105
2,testssssssss,2648.0,730,518,651,596,1178,0.0393,-0.365,-0.9467,-0.056,0.665,0.128
2,testssssssss,2661.0,281,1112,1173,1138,438,0.0366,-0.3709,-0.9497,-0.224,0.695,0.075
2,testssssssss,2674.0,1197,605,414,1072,377,0.0349,-0.3706,-0.9487,-0.522,0.619,0.113
2,testssssssss,2687.0,351,1264,660,1209,274,0.0366,-0.3682,-0.9526,-0.743,0.673,0.075
2,testssssssss,2700.0,236,292,1083,1220,763,0.0315,-0.3667,-0.9411,-0.583,0.619,-0.017
2,testssssssss,2713.0,441,726,1261,927,269,0.039,-0.3701,-0.9519,-0.545,0.757,0.067
2,testssssssss,2726.0,220,478,933,733,653,0.0393,-0.365,-0.9531,-0.476,0.734,0.09
2,testssssssss,2739.0,734,337,255,631,784,0.0332,-0.3701,-0.9499,-0.407,0.695,0.143
2,testssssssss,2752.0,1245,693,1230,1292,1113,0.0336,-0.3691,-0.9443,-0.545,0.634,0.09
2,testssssssss,2765.0,965,670,205,890,1211,0.0383,-0.3689,-0.9463,-0.575,0.627,0.059
2,testssssssss,2778.0,483,1024,870,587,944,0.0351,-0.3818,-0.9663,-0.056,0.611,0.174
2,testssssssss,2791.0,906,624,698,1133,695,0.0671,-0.446,-1.0058,-0.247,0.375,0.334
2,testssssssss,2804.0,698,611,1223,497,1193,0.0234,-0.3467,-0.948,0.127,0.764,0.006
2,testssssssss,2817.0,772,925,939,700,287,0.0454,-0.3684,-0.9502,-0.369,0.902,-0.109
2,testssssssss,2830.0,684,1105,335,1089,343,0.0336,-0.3728,-0.9465,-0.774,0.428,-0.071
2,testssssssss,2843.0,1117,896,565,660,238,0.0136,-0.3457,-0.9409,0.013,0.795,0.021
2,testssssssss,2856.0,287,307,1039,530,516,0.0583,-0.374,-0.9499,-0.453,0.97,0.105
2,testssssssss,2869.0,240,900,529,1216,866,0.0385,-0.3574,-0.9531,-0.789,0.863,0.082
2,testssssssss,2882.0,786,1095,965,370,1198,0.0505,-0.3958,-0.9665,-1.4,0.512,0.174
2,testssssssss,2895.0,545,214,619,678,1072,0.0149,-0.3308,-0.9304,-0.003,0.94,0.059
2,testssssssss,2908.0,1050,1066,1217,954,394,0.0444,-0.3665,-0.9594,-0.071,0.52,0.097
2,testssssssss,2921.0,874,287,856,603,426,0.0378,-0.3704,-0.9404,0.097,0.711,0.067
2,testssssssss,2934.0,547,1269,828,702,1252,0.0351,-0.3618,-0.9367,-0.193,0.757,-0.055
2,testssssssss,2947.0,1003,777,1151,290,1055,0.029,-0.366,-0.9397,-0.865,0.688,0.082
2,testssssssss,2960.0,1237,1263,376,1283,461,0.0346,-0.3594,-0.947,-0.407,0.604,0.097
2,testssssssss,2973.0,840,1255,1258,682,798,0.0356,-0.3696,-0.9504,-0.171,0.673,0.242
2,testssssssss,2986.0,1173,964,1246,1129,426,0.0214,-0.3667,-0.9377,-0.575,0.65,0.006
2,testssssssss,2999.0,298,1261,604,1011,302,0.0393,-0.365,-0.9507,-0.048,0.726,-0.017
2,testssssssss,3012.0,605,890,610,575,300,0.0424,-0.3645,-0.9524,-0.438,0.688,0.09
2,testssssssss,3025.0,856,688,289,300,700,0.0356,-0.3665,-0.9377,-0.041,0.879,0.159
2,testssssssss,3038.0,562,1032,1208,608,596,0.0327,-0.3679,-0.9504,-0.537,0.65,0.052
2,testssssssss,3051.0,678,400,715,666,320,0.0344,-0.3645,-0.9521,-0.774,0.711,-0.002
2,testssssssss,3064.0,850,576,824,576,402,0.0324,-0.3611,-0.9499,-0.911,0.589,0.013
2,testssssssss,3077.0,927,1286,1026,1193,641,0.0376,-0.364,-0.9568,-0.621,0.688,-0.055
2,testssssssss,3090.0,678,1291,780,517,1267,0.04,-0.3667,-0.9555,-0.636,0.581,0.052
2,testssssssss,3103.0,421,451,668,695,677,0.0336,-0.3682,-0.9509,-0.064,0.543,0.151
2,testssssssss,3116.0,759,972,1029,690,382,0.0344,-0.3677,-0.9489,-0.384,0.665,0.059
2,testssssssss,3129.0,345,1045,563,388,375,0.0332,-0.3672,-0.947,-0.484,0.68,0.082
2,testssssssss,3142.0,1239,1277,433,1116,1293,0.0334,-0.3657,-0.9487,-0.629,0.665,-0.025
2,testssssssss,3155.0,208,1132,1104,1207,385,0.0354,-0.3677,-0.9465,-0.568,0.711,0.029
2,testssssssss,3168.0,1008,1078,461,338,437,0.0356,-0.3687,-0.9565,-0.384,0.642,0.044
2,testssssssss,3181.0,812,1030,285,787,885,0.0366,-0.3689,-0.9543,-0.484,0.703,0.136
2,testssssssss,3194.0,252,1005,1213,867,262,0.0385,-0.3696,-0.9524,-0.354,0.695,0.082
2,testssssssss,3207.0,632,328,696,278,1083,0.0312,-0.3599,-0.9543,-0.285,0.611,0.075
3,testssssssss,0.0,1234,757,905,202,664,-0.0569,-0.0793,0.9942,-0.171,0.474,0.097
3,testssssssss,22.0,267,803,854,770,861,-0.0408,-0.0686,0.972,-0.209,0.657,0.349
3,testssssssss,35.0,448,1004,431,311,377,-0.0389,-0.0759,1.0008,-0.537,0.222,-0.231
3,testssssssss,48.0,683,489,613,948,324,-0.0647,-0.0635,0.9978,1.776,0.993,-0.116
3,testssssssss,61.0,813,261,828,1240,1063,-0.0467,-0.0603,0.9961,1.547,0.558,0.136
3,testssssssss,74.0,1205,622,810,564,847,-0.0437,-0.0603,0.9883,0.181,0.451,-0.093
3,testssssssss,87.0,1104,969,673,282,570,-0.0603,-0.0872,1.0157,-0.453,0.802,0.174
3,testssssssss,100.0,338,1276,985,1150,461,-0.0486,-0.0728,0.9956,0.005,0.489,-0.025
3,testssssssss,113.0,510,569,373,984,958,-0.0645,-0.0725,0.9966,0.211,0.695,-0.048
3,testssssssss,126.0,1225,293,645,442,721,-0.0472,-0.0779,0.9927,-0.232,0.604,0.136
3,testssssssss,139.0,788,674,1037,714,742,-0.0523,-0.0735,0.9944,0.6,0.512,0.013
3,testssssssss,152.0,1285,430,309,973,531,-0.0479,-0.0703,0.9947,0.845,0.596,0.12
3,testssssssss,165.0,509,1221,1046,465,494,-0.0455,-0.075,1.0017,0.478,0.566,0.036
3,testssssssss,178.0,1030,259,282,1159,1194,-0.053,-0.0669,0.9903,0.494,0.482,0.105
3,testssssssss,191.0,407,650,801,1235,634,-0.0496,-0.0725,0.9908,0.265,0.497,-0.025
3,testssssssss,204.0,423,481,1033,989,460,-0.0535,-0.0659,0.9917,0.654,0.589,-0.009
3,testssssssss,217.0,1094,821,464,1291,1065,-0.0542,-0.0686,0.9998,0.486,0.642,-0.086
3,testssssssss,230.0,782,944,679,326,604,-0.0513,-0.0654,0.99,0.738,0.482,-0.101
3,testssssssss,243.0,1260,1083,439,308,422,-0.0523,-0.0662,0.9973,0.524,0.505,-0.086
3,testssssssss,256.0,318,339,290,349,531,-0.0472,-0.0698,0.9934,-0.171,0.436,0.036
3,testssssssss,269.0,1292,303,378,798,1199,-0.0467,-0.0725,0.9915,-0.125,0.573,0.044
3,testssssssss,282.0,1232,611,733,1255,263,-0.0508,-0.0703,0.9954,0.341,0.65,-0.002
3,testssssssss,295.0,602,1163,1154,1140,452,-0.0469,-0.071,0.9908,0.684,0.55,0.044
3,testssssssss,308.0,298,1200,861,1268,505,-0.0474,-0.0684,0.9905,0.692,0.619,0.006
