trial_id,sign_name,time_ms,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
2,asdf,48.0,1235,487,613,871,550,-0.079,-0.0027,0.9608,0.432,1.802,0.059
2,asdf,61.0,737,1791,1152,1578,1655,-0.0816,-0.0034,0.9624,0.616,1.779,0.075
2,asdf,74.0,935,665,1380,1514,1201,-0.0804,-0.0053,0.9572,0.402,1.688,-0.002
2,asdf,87.0,915,650,331,973,1669,-0.0806,-0.0077,0.9606,0.41,1.619,0.044
2,asdf,100.0,459,633,1264,768,1143,-0.0778,-0.0077,0.9639,0.539,1.619,-0.063
2,asdf,113.0,768,1043,1444,1460,1419,-0.0778,-0.0059,0.9623,0.432,1.665,-0.017
2,asdf,126.0,873,1791,1754,1752,1581,-0.0782,-0.0079,0.9612,0.585,1.795,-0.101
2,asdf,139.0,318,787,1635,706,732,-0.0782,-0.0051,0.9602,0.715,1.703,-0.154
2,asdf,152.0,889,1035,890,1609,636,-0.0789,-0.0038,0.9591,0.829,1.673,-0.116
2,asdf,165.0,1297,1699,326,532,723,-0.0773,0.0001,0.9589,0.814,1.673,-0.154
2,asdf,178.0,1542,1471,535,1253,1419,-0.0774,-0.0004,0.9611,0.646,1.764,-0.071
2,asdf,191.0,1086,1147,1515,1729,1712,-0.0788,0.0004,0.9611,0.562,1.802,-0.055
